source,title,url,snippet,published_date,query,year,extracted,extraction_status
DAWN,"Ensure no surrogate advertising during PSL, IPC Ministry ...",https://www.dawn.com/news/1803520,... HBL-Pakistan Super League (PSL). “The PCB shall ensure against any surrogate advertising as has already been directed by specific and unambiguous provisions ...,Not Found,HBL_STRICT,2024,"January 6, 2024",SUCCESS
DAWN,Elite finance ministers - Newspaper,https://www.dawn.com/news/1849132,"Shaukat Tarin, too, had an MBA from the University of Punjab and a career in banking, with the names of Citibank and Habib Bank Limited on his resumé. The ...",Not Found,HBL_STRICT,2024,"July 31, 2024",SUCCESS
DAWN,HBL PSL 2025: Lahore Qalandars sweep past Islamabad ...,https://www.dawn.com/news/1912959,The game to decide which side faces Quetta Gladiators in Sunday's final of the HBL Pakistan ... Read more ...,Not Found,HBL_STRICT,2025,"May 24, 2025",SUCCESS
DAWN,HBL PSL 2025: Islamabad United continue unbeaten run ...,https://www.dawn.com/news/1905504,The title holders were clinical as they thrashed the hosts by six wickets with 17 balls to spare — their fourth win in as many games of this HBL Pakistan Super ...,Not Found,HBL_STRICT,2025,"April 21, 2025",SUCCESS
DAWN,PSL drama: Multan Sultans owner lashes out at ...,https://www.dawn.com/news/1950807,"HBL Pakistan Super League Tenth edition set to begin amid tough times for Pakistan cricket ; Asad Bajwa. Oct 24, 2025 05:17am ; Imran Malik. Oct 24, 2025 08:32am.",Not Found,HBL_STRICT,2025,"October 24, 2025",SUCCESS
DAWN,"HBL faces liability in terror financing case in US, bank says ...",https://www.dawn.com/news/1712565,"Pakistan's largest bank, Habib Bank Limited (HBL), faces secondary liabilities in a terror financing case in the United States.",Not Found,HBL_STRICT,2022,"September 29, 2022",SUCCESS
DAWN,"HBL Pakistan Super League: Shaheen, Fakhar and ...",https://www.dawn.com/news/1675028,"HBL Pakistan Super League: Shaheen, Fakhar and Kamran star as Qalandars stroll past Gladiators · Mohammad Yaqoob Published February 14, 2022. 4. Jump to ...",Not Found,HBL_STRICT,2022,"February 14, 2022",SUCCESS
DAWN,HBL Pakistan Super League: Belligerent Harry Brook ...,https://www.dawn.com/news/1676055,"HBL Pakistan Super League: Belligerent Harry Brook hands Lahore massive win over Islamabad · The Newspaper's Staff Reporter Published February 20, 2022. 1. Jump ...",Not Found,HBL_STRICT,2022,"February 20, 2022",SUCCESS
DAWN,Lahore Qalandars outclass Multan Sultans to lift maiden title,https://www.dawn.com/news/1677468,"In front of their vocal home fans, the Qalandars lifted their maiden HBL Pakistan Super League title on Sunday when they outclassed defending champions Multan ...",Not Found,HBL_STRICT,2022,"February 28, 2022",SUCCESS
DAWN,Umpire Faisal Khan Afridi suspended for Covid protocols ...,https://www.dawn.com/news/1672953,Faisal Khan Afridi of the PCB Elite Panel of Umpires has been suspended for five HBL Pakistan Super League matches and fined 50 per cent of his match fee.,Not Found,HBL_STRICT,2022,"February 3, 2022",SUCCESS
DAWN,SBP imposes Rs131.4 million in fines on 3 banks over ...,https://www.dawn.com/news/1703216,"Separately, Habib Bank Limited was also fined Rs29.035m for “violation of regulatory instructions pertaining to CDD/KYC”. The third bank penalised on the ...",Not Found,HBL_STRICT,2022,"August 4, 2022",SUCCESS
DAWN,FIA team hands over questionnaire to Qaiser as part of PTI ...,https://www.dawn.com/news/1709014,"... Habib Bank Limited's Super Market branch in Peshawar on Aug 1, 2011. After remaining in the FIA regional headquarters for around 40 minutes, Mr Qaiser told ...",Not Found,HBL_STRICT,2022,"September 8, 2022",SUCCESS
DAWN,PSL 2022: 5 takeaways from Lahore Qalandars' thrilling ...,https://www.dawn.com/news/1677182,HBL Pakistan Super League: Supreme Qalandars snap Sultans' winning streak ... Everyone can see that this match was clearly fixed. They made it too obvious. ... It ...,Not Found,HBL_STRICT,2022,"February 26, 2022",SUCCESS
DAWN,"James Faulkner pulls out of PSL, alleges PCB not ' ...",https://www.dawn.com/news/1675946,"It added that ""the remaining 30 per cent of his contractual payment only becomes due 40 days after the completion of the HBL Pakistan Super League 2022 ...",Not Found,HBL_STRICT,2022,"February 19, 2022",SUCCESS
DAWN,PSL 7 kicks off with colourful opening ceremony at ...,https://www.dawn.com/news/1671775,"E-Paper | December 10, 2025 · PSL 7 kicks off with colourful opening ceremony at Karachi's National Stadium · HBL Pakistan Super League: Award-winning stars set ...",Not Found,HBL_STRICT,2022,"January 27, 2022",SUCCESS
DAWN,Centre grants 'state guest' status to foreign cricketers,https://www.dawn.com/news/1672932,"HBL Pakistan Super League: PCB hopes to keep up schedule, fears ...",Not Found,HBL_STRICT,2022,"February 3, 2022",SUCCESS
DAWN,HBL Pakistan Super League: Qalandars upstage Zalmi to ...,https://www.dawn.com/news/1742763,"HBL Pakistan Super League: Qalandars upstage Zalmi to set up another title clash with Sultans · Mohammad Yaqoob Published March 18, 2023. 0.",Not Found,HBL_STRICT,2023,"March 18, 2023",SUCCESS
DAWN,HBL Pakistan Super League: Neesham guides Zalmi past ...,https://www.dawn.com/news/1738200,"HBL Pakistan Super League: Neesham guides Zalmi past Gladiators · From the Newspaper Published February 21, 2023.",Not Found,HBL_STRICT,2023,"February 21, 2023",SUCCESS
DAWN,PSL 2023 final in Lahore moved to March 18 due to 'bad ...,https://www.dawn.com/news/1742510,The final of the HBL Pakistan Super League (PSL) 2023 at the Gaddafi Stadium Lahore will be played on Saturday (March 18) instead of Sunday (March 19) due to “ ...,Not Found,HBL_STRICT,2023,"March 16, 2023",SUCCESS
DAWN,"HBL PSL: Fakhar, Rashid flay United as Qalandars confirm ...",https://www.dawn.com/news/1741331,"E-Paper | December 12, 2025 · HBL PSL: Fakhar, Rashid flay United as Qalandars confirm Qualifier berth · HBL Pakistan Super League: Roy onslaught trumps Babar ton ...",Not Found,HBL_STRICT,2023,"March 10, 2023",SUCCESS
DAWN,Six banks get slap on the wrist for rule violations - Business,https://www.dawn.com/news/1767222,HBL earnings jump · IMF demands 'swift action' to recapitalise four banks ...,Not Found,HBL_STRICT,2023,"July 28, 2023",SUCCESS
DAWN,"HBL PSL 2025: Hasan, Rossouw slam tons as Gladiators ...",https://www.dawn.com/news/1909275,RAWALPINDI: Defending champions Islamabad United's downward spiral in their ongoing HBL Pakistan Super League campaign continued on Wednesday as Quetta ...,Not Found,HBL_STRICT,2025,"May 8, 2025",SUCCESS
DAWN,HBL PSL 2025: In-form Quetta Gladiators face Islamabad ...,https://www.dawn.com/news/1912288,High-flying Quetta Gladiators face defending champions Islamabad United in the first qualifier of the HBL Pakistan Super League X here at the Gaddafi Stadium ...,Not Found,HBL_STRICT,2025,"May 21, 2025",SUCCESS
DAWN,PSL champions Lahore Qalandars link up with PM's Youth ...,https://www.dawn.com/news/1916783,"Lahore Qalandars, winners of the recently concluded HBL Pakistan Super League, have announced that their championship trophy will tour the United Kingdom and ...",Not Found,HBL_STRICT,2025,"June 13, 2025",SUCCESS
